Country,Year,n,KPC_pos,KPC_pct,NDM_pos,NDM_pct,OXA_pos,OXA_pct,VIM_pos,VIM_pct,IMP_pos,IMP_pct,GES_pos,GES_pct,CTX-M-1_pos,CTX-M-1_pct,CTX-M-2_pos,CTX-M-2_pct,CTX-M-9_pos,CTX-M-9_pct,SHV_pos,SHV_pct,TEM_pos,TEM_pct
Ghana,2022,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Greece,2004,26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Greece,2005,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.25,0,0.0
Greece,2006,68,0,0.0,0,0.0,0,0.0,1,1.4705882352941178,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,5.882352941176471,0,0.0
Greece,2007,50,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,1,2.0
Greece,2008,49,0,0.0,0,0.0,0,0.0,2,4.081632653061225,0,0.0,0,0.0,1,2.0408163265306123,0,0.0,0,0.0,3,6.122448979591836,0,0.0
Greece,2009,113,10,8.849557522123893,0,0.0,0,0.0,2,1.7699115044247788,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,10.619469026548673,10,8.849557522123893
Greece,2010,65,11,16.923076923076923,0,0.0,0,0.0,1,1.5384615384615385,0,0.0,0,0.0,1,1.5384615384615385,0,0.0,0,0.0,16,24.615384615384617,11,16.923076923076923
Greece,2011,11,1,9.090909090909092,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.090909090909092,1,9.090909090909092
Greece,2012,86,28,32.55813953488372,0,0.0,1,1.1627906976744187,6,6.976744186046512,0,0.0,0,0.0,1,1.1627906976744187,0,0.0,0,0.0,35,40.69767441860465,16,18.6046511627907
Greece,2013,89,44,49.438202247191015,0,0.0,0,0.0,2,2.247191011235955,0,0.0,0,0.0,10,11.235955056179776,0,0.0,0,0.0,54,60.674157303370784,41,46.06741573033708
Greece,2014,172,89,51.74418604651163,1,0.5813953488372093,0,0.0,10,5.813953488372093,0,0.0,1,0.5813953488372093,6,3.488372093023256,0,0.0,0,0.0,111,64.53488372093024,78,45.348837209302324
Greece,2015,161,57,35.40372670807454,4,2.484472049689441,0,0.0,8,4.968944099378882,0,0.0,0,0.0,7,4.3478260869565215,0,0.0,1,0.6211180124223602,80,49.68944099378882,56,34.78260869565217
Greece,2016,200,50,25.0,6,3.0,0,0.0,6,3.0,0,0.0,0,0.0,27,13.5,0,0.0,0,0.0,83,41.5,59,29.5
Greece,2017,129,38,29.45736434108527,3,2.3255813953488373,0,0.0,4,3.10077519379845,0,0.0,0,0.0,11,8.527131782945736,0,0.0,0,0.0,52,40.310077519379846,33,25.58139534883721
Greece,2018,64,18,28.125,8,12.5,2,3.125,4,6.25,0,0.0,0,0.0,14,21.875,0,0.0,0,0.0,36,56.25,18,28.125
Greece,2019,90,30,33.333333333333336,14,15.555555555555555,2,2.2222222222222223,7,7.777777777777778,0,0.0,0,0.0,26,28.88888888888889,0,0.0,0,0.0,66,73.33333333333333,38,42.22222222222222
Greece,2020,110,46,41.81818181818182,7,6.363636363636363,1,0.9090909090909091,15,13.636363636363637,0,0.0,0,0.0,12,10.909090909090908,0,0.0,0,0.0,55,50.0,35,31.818181818181817
Greece,2021,103,54,52.42718446601942,5,4.854368932038835,0,0.0,34,33.00970873786408,0,0.0,0,0.0,8,7.766990291262136,0,0.0,0,0.0,77,74.75728155339806,44,42.71844660194175
Greece,2022,64,27,42.1875,11,17.1875,0,0.0,2,3.125,0,0.0,0,0.0,17,26.5625,0,0.0,0,0.0,46,71.875,29,45.3125
Greece,2023,69,38,55.072463768115945,7,10.144927536231885,0,0.0,6,8.695652173913043,0,0.0,0,0.0,4,5.797101449275362,0,0.0,0,0.0,46,66.66666666666667,17,24.63768115942029
Greece,2024,81,34,41.97530864197531,19,23.45679012345679,4,4.938271604938271,3,3.7037037037037037,0,0.0,0,0.0,19,23.45679012345679,0,0.0,0,0.0,59,72.8395061728395,33,40.74074074074074
Guatemala,2006,31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.225806451612903,0,0.0,0,0.0,1,3.225806451612903,1,3.225806451612903
Guatemala,2007,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Guatemala,2008,33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Guatemala,2009,81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,7.407407407407407,0,0.0,0,0.0,6,7.407407407407407,4,4.938271604938271
Guatemala,2010,72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,9.722222222222221,0,0.0,0,0.0,6,8.333333333333334,7,9.722222222222221
Guatemala,2015,13,1,7.6923076923076925,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,46.15384615384615,0,0.0,0,0.0,6,46.15384615384615,5,38.46153846153846
Guatemala,2016,37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Guatemala,2017,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Guatemala,2018,44,0,0.0,5,11.363636363636363,0,0.0,1,2.272727272727273,0,0.0,0,0.0,23,52.27272727272727,0,0.0,0,0.0,24,54.54545454545455,13,29.545454545454547
Guatemala,2019,60,0,0.0,24,40.0,1,1.6666666666666667,0,0.0,0,0.0,0,0.0,34,56.666666666666664,0,0.0,0,0.0,36,60.0,18,30.0
Guatemala,2020,104,0,0.0,27,25.96153846153846,0,0.0,0,0.0,0,0.0,0,0.0,39,37.5,0,0.0,4,3.8461538461538463,39,37.5,32,30.76923076923077
Guatemala,2021,76,0,0.0,10,13.157894736842104,0,0.0,0,0.0,0,0.0,0,0.0,21,27.63157894736842,0,0.0,1,1.3157894736842106,25,32.89473684210526,20,26.31578947368421
Guatemala,2022,64,6,9.375,19,29.6875,0,0.0,0,0.0,0,0.0,0,0.0,32,50.0,0,0.0,0,0.0,40,62.5,27,42.1875
Guatemala,2023,67,0,0.0,19,28.35820895522388,15,22.388059701492537,0,0.0,0,0.0,0,0.0,33,49.25373134328358,0,0.0,0,0.0,33,49.25373134328358,24,35.82089552238806
Guatemala,2024,61,0,0.0,12,19.672131147540984,1,1.639344262295082,0,0.0,0,0.0,0,0.0,38,62.295081967213115,0,0.0,1,1.639344262295082,39,63.9344262295082,33,54.09836065573771
Honduras,2006,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Honduras,2007,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,36.8421052631579,0,0.0,0,0.0,6,31.57894736842105,5,26.31578947368421
Honduras,2009,45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,6.666666666666667,0,0.0,0,0.0,3,6.666666666666667,1,2.2222222222222223
Hong Kong,2006,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hong Kong,2007,47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hong Kong,2010,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hong Kong,2013,15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,20.0,0,0.0,0,0.0,3,20.0,3,20.0
Hong Kong,2014,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,8.0,0,0.0,1,4.0,7,28.0,2,8.0
Hong Kong,2015,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.761904761904762,0,0.0,1,4.761904761904762,1,4.761904761904762,1,4.761904761904762
Hong Kong,2016,31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hong Kong,2017,15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hong Kong,2018,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.545454545454546,0,0.0,1,4.545454545454546,3,13.636363636363637,1,4.545454545454546
Hong Kong,2019,34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,8.823529411764707,0,0.0,0,0.0,10,29.41176470588235,7,20.58823529411765
Hong Kong,2020,66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.5151515151515151,0,0.0,0,0.0,4,6.0606060606060606,3,4.545454545454546
Hong Kong,2021,88,0,0.0,0,0.0,1,1.1363636363636365,0,0.0,0,0.0,0,0.0,1,1.1363636363636365,0,0.0,0,0.0,4,4.545454545454546,0,0.0
Hungary,2004,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hungary,2007,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hungary,2008,69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hungary,2009,57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hungary,2010,33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Hungary,2012,38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,44.73684210526316,0,0.0,0,0.0,16,42.10526315789474,7,18.42105263157895
Hungary,2013,49,0,0.0,0,0.0,1,2.0408163265306123,0,0.0,0,0.0,0,0.0,13,26.53061224489796,0,0.0,0,0.0,15,30.612244897959183,9,18.367346938775512
Hungary,2014,126,0,0.0,0,0.0,0,0.0,2,1.5873015873015872,0,0.0,0,0.0,60,47.61904761904762,0,0.0,0,0.0,65,51.58730158730159,42,33.333333333333336
Hungary,2015,110,0,0.0,0,0.0,0,0.0,1,0.9090909090909091,0,0.0,0,0.0,26,23.636363636363637,0,0.0,0,0.0,25,22.727272727272727,19,17.272727272727273
Hungary,2016,123,0,0.0,0,0.0,3,2.4390243902439024,2,1.6260162601626016,0,0.0,0,0.0,54,43.90243902439025,0,0.0,1,0.8130081300813008,55,44.71544715447155,35,28.45528455284553
Hungary,2017,143,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45,31.46853146853147,0,0.0,0,0.0,47,32.86713286713287,37,25.874125874125873
Hungary,2018,80,0,0.0,0,0.0,0,0.0,2,2.5,0,0.0,0,0.0,36,45.0,0,0.0,0,0.0,38,47.5,25,31.25
Hungary,2019,78,0,0.0,0,0.0,1,1.2820512820512822,13,16.666666666666668,0,0.0,0,0.0,37,47.43589743589744,0,0.0,0,0.0,40,51.282051282051285,28,35.8974358974359
Hungary,2020,116,1,0.8620689655172413,0,0.0,1,0.8620689655172413,9,7.758620689655173,0,0.0,0,0.0,25,21.551724137931036,0,0.0,0,0.0,30,25.862068965517242,25,21.551724137931036
Hungary,2021,57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,26.31578947368421,0,0.0,1,1.7543859649122806,19,33.333333333333336,11,19.29824561403509
Hungary,2022,67,0,0.0,5,7.462686567164179,10,14.925373134328359,1,1.492537313432836,0,0.0,0,0.0,21,31.34328358208955,0,0.0,0,0.0,25,37.3134328358209,22,32.83582089552239
Hungary,2023,64,0,0.0,2,3.125,0,0.0,0,0.0,0,0.0,0,0.0,13,20.3125,0,0.0,0,0.0,15,23.4375,12,18.75
Hungary,2024,103,1,0.970873786407767,3,2.912621359223301,1,0.970873786407767,0,0.0,0,0.0,0,0.0,34,33.00970873786408,0,0.0,1,0.970873786407767,37,35.922330097087375,28,27.184466019417474
India,2004,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
India,2006,39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,23.076923076923077,0,0.0,0,0.0,9,23.076923076923077,9,23.076923076923077
India,2007,105,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9523809523809523,0,0.0
India,2008,54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.8518518518518519,0,0.0,0,0.0,1,1.8518518518518519,0,0.0
India,2009,24,0,0.0,1,4.166666666666667,1,4.166666666666667,0,0.0,0,0.0,0,0.0,7,29.166666666666668,0,0.0,0,0.0,6,25.0,4,16.666666666666668
India,2015,33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
India,2016,39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
India,2018,204,0,0.0,45,22.058823529411764,75,36.76470588235294,0,0.0,0,0.0,0,0.0,118,57.84313725490196,0,0.0,0,0.0,123,60.294117647058826,94,46.07843137254902
India,2019,326,1,0.3067484662576687,79,24.233128834355828,130,39.877300613496935,0,0.0,0,0.0,0,0.0,204,62.576687116564415,0,0.0,1,0.3067484662576687,230,70.5521472392638,181,55.52147239263804
India,2020,541,3,0.5545286506469501,172,31.79297597042514,248,45.84103512014787,0,0.0,0,0.0,0,0.0,316,58.41035120147874,0,0.0,0,0.0,330,60.99815157116451,276,51.01663585951941
India,2021,497,1,0.2012072434607646,147,29.577464788732396,251,50.503018108651915,0,0.0,0,0.0,0,0.0,287,57.74647887323944,0,0.0,0,0.0,274,55.1307847082495,267,53.72233400402415
India,2022,472,1,0.211864406779661,183,38.771186440677965,213,45.1271186440678,0,0.0,0,0.0,0,0.0,296,62.71186440677966,0,0.0,0,0.0,320,67.79661016949153,269,56.99152542372882
India,2023,414,5,1.2077294685990339,159,38.405797101449274,175,42.270531400966185,0,0.0,0,0.0,0,0.0,245,59.17874396135266,0,0.0,0,0.0,268,64.73429951690821,223,53.86473429951691
India,2024,458,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ireland,2004,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ireland,2005,26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ireland,2006,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ireland,2007,37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.7027027027027026,0,0.0,0,0.0,1,2.7027027027027026,1,2.7027027027027026
Ireland,2008,40,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,5.0,0,0.0,0,0.0,2,5.0,2,5.0
Ireland,2009,46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ireland,2010,39,0,0.0,0,0.0,1,2.5641025641025643,0,0.0,0,0.0,0,0.0,1,2.5641025641025643,0,0.0,0,0.0,1,2.5641025641025643,0,0.0
Ireland,2011,37,1,2.7027027027027026,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.7027027027027026,0,0.0,0,0.0,2,5.405405405405405,2,5.405405405405405
Ireland,2012,43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,6.976744186046512,0,0.0,0,0.0,3,6.976744186046512,1,2.3255813953488373
Ireland,2013,63,0,0.0,0,0.0,1,1.5873015873015872,0,0.0,0,0.0,0,0.0,23,36.507936507936506,1,1.5873015873015872,0,0.0,25,39.682539682539684,12,19.047619047619047
Ireland,2014,40,0,0.0,0,0.0,1,2.5,1,2.5,0,0.0,0,0.0,7,17.5,0,0.0,0,0.0,8,20.0,7,17.5
Ireland,2015,43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,51.16279069767442,0,0.0,1,2.3255813953488373,24,55.81395348837209,19,44.18604651162791
Ireland,2016,27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ireland,2017,34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Ireland,2018,45,0,0.0,0,0.0,1,2.2222222222222223,0,0.0,0,0.0,0,0.0,14,31.11111111111111,0,0.0,0,0.0,18,40.0,9,20.0
Ireland,2019,36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,25.0,0,0.0,0,0.0,11,30.555555555555557,7,19.444444444444443
Ireland,2020,46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,10.869565217391305,0,0.0,0,0.0,5,10.869565217391305,4,8.695652173913043
Ireland,2021,42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.380952380952381,0,0.0,0,0.0,1,2.380952380952381,1,2.380952380952381
Ireland,2022,40,0,0.0,0,0.0,1,2.5,0,0.0,0,0.0,0,0.0,2,5.0,0,0.0,0,0.0,5,12.5,3,7.5
Ireland,2023,35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,5.714285714285714,0,0.0,0,0.0,3,8.571428571428571,1,2.857142857142857
Ireland,2024,48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,8.333333333333334,0,0.0,0,0.0,5,10.416666666666666,4,8.333333333333334
Israel,2006,35,4,11.428571428571429,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,5.714285714285714,2,5.714285714285714
Israel,2007,78,8,10.256410256410257,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.5641025641025643,1,1.2820512820512822,0,0.0,6,7.6923076923076925,4,5.128205128205129
Israel,2008,129,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Israel,2009,176,7,3.977272727272727,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,5.681818181818182,2,1.1363636363636365,0,0.0,18,10.227272727272727,15,8.522727272727273
Israel,2010,193,4,2.0725388601036268,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,2.0725388601036268,1,0.5181347150259067,2,1.0362694300518134,9,4.66321243523316,7,3.626943005181347
Israel,2012,69,8,11.594202898550725,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,34.78260869565217,1,1.4492753623188406,1,1.4492753623188406,34,49.27536231884058,22,31.884057971014492
Israel,2013,103,3,2.912621359223301,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,49,47.57281553398058,1,0.970873786407767,0,0.0,54,52.42718446601942,43,41.74757281553398
Israel,2014,139,3,2.158273381294964,0,0.0,1,0.7194244604316546,0,0.0,0,0.0,0,0.0,66,47.48201438848921,0,0.0,1,0.7194244604316546,72,51.798561151079134,53,38.1294964028777
Israel,2015,107,2,1.8691588785046729,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48,44.85981308411215,1,0.9345794392523364,0,0.0,49,45.794392523364486,42,39.25233644859813
Israel,2016,119,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,55,46.21848739495798,0,0.0,2,1.680672268907563,60,50.42016806722689,47,39.49579831932773
Israel,2017,142,3,2.112676056338028,0,0.0,1,0.704225352112676,0,0.0,0,0.0,0,0.0,55,38.732394366197184,2,1.408450704225352,0,0.0,61,42.95774647887324,34,23.943661971830984
Israel,2018,92,2,2.1739130434782608,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,41,44.56521739130435,0,0.0,1,1.0869565217391304,46,50.0,32,34.78260869565217
Israel,2019,107,2,1.8691588785046729,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48,44.85981308411215,1,0.9345794392523364,1,0.9345794392523364,56,52.33644859813084,39,36.44859813084112
Israel,2020,114,0,0.0,0,0.0,1,0.8771929824561403,0,0.0,0,0.0,0,0.0,19,16.666666666666668,0,0.0,0,0.0,23,20.17543859649123,11,9.649122807017545
Israel,2021,122,1,0.819672131147541,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,21.311475409836067,0,0.0,0,0.0,27,22.131147540983605,12,9.836065573770492
Israel,2022,96,1,1.0416666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31,32.291666666666664,0,0.0,0,0.0,35,36.458333333333336,20,20.833333333333332
Israel,2023,70,1,1.4285714285714286,1,1.4285714285714286,1,1.4285714285714286,0,0.0,0,0.0,0,0.0,24,34.285714285714285,0,0.0,0,0.0,27,38.57142857142857,11,15.714285714285714
Israel,2024,59,0,0.0,2,3.389830508474576,2,3.389830508474576,0,0.0,0,0.0,0,0.0,21,35.59322033898305,2,3.389830508474576,1,1.694915254237288,26,44.067796610169495,12,20.338983050847457
Italy,2004,77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Italy,2005,86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.1627906976744187,0,0.0,0,0.0,3,3.488372093023256,3,3.488372093023256
Italy,2006,192,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5208333333333334,0,0.0,0,0.0,4,2.0833333333333335,2,1.0416666666666667
Italy,2007,127,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7874015748031497,0,0.0
Italy,2008,330,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.2121212121212122,0,0.0,0,0.0,4,1.2121212121212122,3,0.9090909090909091
Italy,2009,201,5,2.487562189054726,0,0.0,0,0.0,1,0.4975124378109453,0,0.0,0,0.0,9,4.477611940298507,0,0.0,0,0.0,15,7.462686567164179,11,5.472636815920398
Italy,2010,239,19,7.949790794979079,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,10.878661087866108,0,0.0,0,0.0,48,20.0836820083682,43,17.99163179916318
Italy,2011,265,74,27.92452830188679,0,0.0,1,0.37735849056603776,0,0.0,0,0.0,0,0.0,2,0.7547169811320755,0,0.0,0,0.0,80,30.18867924528302,66,24.90566037735849
Italy,2012,348,128,36.7816091954023,0,0.0,0,0.0,7,2.0114942528735633,0,0.0,0,0.0,33,9.482758620689655,0,0.0,1,0.28735632183908044,186,53.44827586206897,147,42.241379310344826
Italy,2013,421,114,27.078384798099762,0,0.0,1,0.2375296912114014,7,1.66270783847981,0,0.0,0,0.0,66,15.676959619952495,0,0.0,0,0.0,186,44.180522565320665,153,36.342042755344416
Italy,2014,531,175,32.95668549905838,0,0.0,2,0.3766478342749529,2,0.3766478342749529,0,0.0,0,0.0,115,21.657250470809792,0,0.0,2,0.3766478342749529,288,54.23728813559322,249,46.89265536723164
Italy,2015,409,106,25.91687041564792,1,0.24449877750611246,2,0.4889975550122249,1,0.24449877750611246,0,0.0,0,0.0,113,27.628361858190708,0,0.0,0,0.0,204,49.877750611246945,157,38.386308068459655
Italy,2016,453,101,22.29580573951435,0,0.0,4,0.8830022075055187,1,0.22075055187637968,0,0.0,0,0.0,62,13.686534216335541,0,0.0,0,0.0,150,33.11258278145695,132,29.13907284768212
Italy,2017,387,57,14.728682170542635,3,0.7751937984496124,19,4.909560723514212,1,0.25839793281653745,0,0.0,0,0.0,80,20.671834625322997,0,0.0,2,0.5167958656330749,131,33.85012919896641,103,26.614987080103358
Italy,2018,193,57,29.533678756476682,0,0.0,10,5.181347150259067,0,0.0,0,0.0,0,0.0,63,32.64248704663213,0,0.0,2,1.0362694300518134,109,56.476683937823836,88,45.59585492227979
Italy,2019,236,74,31.35593220338983,0,0.0,9,3.8135593220338984,0,0.0,0,0.0,0,0.0,88,37.28813559322034,0,0.0,0,0.0,143,60.59322033898305,112,47.45762711864407
Italy,2020,234,67,28.632478632478634,1,0.42735042735042733,4,1.7094017094017093,4,1.7094017094017093,0,0.0,0,0.0,47,20.085470085470085,0,0.0,1,0.42735042735042733,79,33.76068376068376,46,19.65811965811966
Italy,2021,282,103,36.52482269503546,8,2.8368794326241136,8,2.8368794326241136,4,1.4184397163120568,0,0.0,0,0.0,73,25.886524822695037,0,0.0,4,1.4184397163120568,145,51.41843971631206,91,32.269503546099294
Italy,2022,355,81,22.816901408450704,3,0.8450704225352113,4,1.1267605633802817,1,0.28169014084507044,0,0.0,0,0.0,86,24.225352112676056,0,0.0,0,0.0,143,40.28169014084507,99,27.887323943661972
Italy,2023,307,64,20.846905537459282,29,9.446254071661238,2,0.6514657980456026,0,0.0,0,0.0,0,0.0,91,29.64169381107492,0,0.0,0,0.0,146,47.557003257328994,88,28.664495114006513
Italy,2024,266,63,23.68421052631579,18,6.7669172932330826,5,1.8796992481203008,3,1.1278195488721805,0,0.0,0,0.0,94,35.338345864661655,0,0.0,2,0.7518796992481203,147,55.26315789473684,67,25.18796992481203
Ivory Coast,2020,35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,37.142857142857146,0,0.0,0,0.0,14,40.0,13,37.142857142857146
Ivory Coast,2021,38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,39.473684210526315,0,0.0,1,2.6315789473684212,19,50.0,17,44.73684210526316
Ivory Coast,2022,31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,51.61290322580645,0,0.0,0,0.0,16,51.61290322580645,14,45.16129032258065
Ivory Coast,2023,38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,47.36842105263158,0,0.0,0,0.0,19,50.0,18,47.36842105263158
Ivory Coast,2024,42,0,0.0,1,2.380952380952381,0,0.0,0,0.0,0,0.0,0,0.0,31,73.80952380952381,0,0.0,0,0.0,29,69.04761904761905,29,69.04761904761905
Jamaica,2006,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Japan,2012,38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.6315789473684212,0,0.0,2,5.2631578947368425,4,10.526315789473685,1,2.6315789473684212
Japan,2013,53,0,0.0,0,0.0,0,0.0,0,0.0,1,1.8867924528301887,0,0.0,0,0.0,1,1.8867924528301887,3,5.660377358490566,6,11.320754716981131,1,1.8867924528301887
Japan,2014,51,0,0.0,0,0.0,0,0.0,0,0.0,1,1.9607843137254901,0,0.0,3,5.882352941176471,0,0.0,4,7.8431372549019605,11,21.568627450980394,1,1.9607843137254901
