b0,b0_se,b1,b1_se,sigma,log_sigma_se,n,loglik,country,yrs,yr_min,yr_max,Species,Drug,year_ref
-2.9194033275634883,0.359620110624605,0.2878224042789272,0.14046388873501034,11.35206967802961,0.04505142561052854,1616,-2462.2369157611392,Russia,8,2012,2019,Escherichia coli,Cefepime,2016
-1.7588338051688124,0.6786468125307787,-0.21951656824456947,0.1569636016297858,8.929699472690153,0.09895735233850445,279,-442.3761958448346,Saudi Arabia,10,2009,2021,Escherichia coli,Cefepime,2016
-28.46412458623334,13.133531123864872,0.8949472174952978,1.2714135477737105,37.22172738617717,0.39525075742625115,127,-89.50276722661548,Singapore,6,2008,2018,Escherichia coli,Cefepime,2016
-10.691827124436122,1.7071998662135073,-0.27732724255186736,0.11864744961213992,8.758713090329175,0.15340669790537292,267,-205.5785677979197,Slovenia,8,2008,2024,Escherichia coli,Cefepime,2016
-10.894441323415496,0.6887054231802536,0.36352559065166057,0.10339742148251521,11.014419497142914,0.0563708894653542,1557,-1608.1560404019506,South Africa,15,2008,2024,Escherichia coli,Cefepime,2016
-7.042523220525046,0.1865744286193317,-0.2539428946055297,0.025289847024112407,7.075883797082027,0.023085041921271227,7120,-7463.919947927467,Spain,17,2008,2024,Escherichia coli,Cefepime,2016
-12.870161788827685,1.3145911901719691,0.4061479898125645,0.13155242040923057,11.221221958248925,0.09670474462782207,807,-591.2196488716189,Sweden,15,2008,2024,Escherichia coli,Cefepime,2016
-9.585325050766018,0.8724132419394297,-0.16562454823300055,0.09445456828302934,8.738455328628582,0.08273469082678331,805,-692.4387373963743,Switzerland,17,2008,2024,Escherichia coli,Cefepime,2016
-5.155546893033826,0.34403705685798747,0.1989890458321439,0.06704002229491698,8.555367256504958,0.04079792734622287,1618,-2415.5218716605236,Taiwan,15,2008,2024,Escherichia coli,Cefepime,2016
-0.6975420493369521,0.3157101644053334,-0.2934657277991685,0.0735667269843302,10.163562071168734,0.04252368230540753,1543,-2513.6039000295477,Thailand,16,2008,2024,Escherichia coli,Cefepime,2016
-1.623001773428282,0.2683265596366637,0.04838347596014698,0.053944750610220436,9.189485810218683,0.03602837103133468,1884,-3185.9682090901415,Turkey,15,2008,2024,Escherichia coli,Cefepime,2016
0.23254456453924835,1.7318519034763384,0.11772312120356618,0.3337158749302304,10.485541467375391,0.08935015250990326,326,-558.8018648963191,Ukraine,7,2018,2024,Escherichia coli,Cefepime,2016
-10.007015440624617,0.5428115986268219,-0.13491167863272813,0.07276731515476258,9.237405418523121,0.05088114620144325,2015,-1848.0116412447237,United Kingdom,17,2008,2024,Escherichia coli,Cefepime,2016
-3.069991396237753,0.2824465976304967,0.24538210892397105,0.0640990925249052,8.48702185517003,0.04030370240743607,1546,-2462.4967769116315,Venezuela,17,2008,2024,Escherichia coli,Cefepime,2016
0.1165574964466725,0.23938544323000727,0.11557461741204239,0.049268689143454614,8.8287014073145,0.036659711263059475,1784,-3038.8741120247914,Argentina,17,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-10.221266637647842,0.6058912975443315,0.008133676619306533,0.06871274830455011,7.674093225485625,0.06114498233784739,1462,-1162.0705000478024,Australia,16,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-5.202979270293564,0.5440148758448426,0.09969183281962271,0.11746991476403823,6.176436015042868,0.08067909103609362,440,-543.167593719366,Austria,10,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-6.508437197431618,0.3444685997896307,-0.0013769001446605955,0.05969215922195252,9.678186251631494,0.03848429342292958,2462,-3119.3057153880673,Belgium,17,2008,2024,Klebsiella pneumoniae,Cefepime,2016
3.5572561678115733,0.3887907700873438,0.34098204051909026,0.08352659400492721,13.331068024127903,0.04167640529569856,2227,-3250.7284417335477,Brazil,16,2008,2024,Klebsiella pneumoniae,Cefepime,2016
8.952787733202962,1.0177615273857126,0.47412983705704176,0.12888471435400572,9.712739250635046,0.1077408579898988,326,-429.9721041447571,Bulgaria,7,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-1.3740159434120487,2.092586149828489,0.32311610378017913,0.37703889782039796,5.724120556035138,0.08363883338101907,180,-380.98689237375106,Cameroon,5,2020,2024,Klebsiella pneumoniae,Cefepime,2016
-11.970797719616924,0.7216703193924094,0.22859982493058645,0.07096656128027144,9.455915792632604,0.056674294179259226,2080,-1547.2876519299737,Canada,17,2008,2024,Klebsiella pneumoniae,Cefepime,2016
4.207945458213145,0.3530709327728042,0.025236215105292937,0.0780909606253622,10.561914325169885,0.04723571649551525,1369,-2132.993038624019,Chile,15,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-3.5963329260187424,0.30298693292664414,-0.06316951343772348,0.057044691515016815,12.950442574935877,0.028886880491430518,4458,-6496.947928005965,China,16,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-2.5421947008024732,0.2333131515794008,0.008670593395698789,0.042036289197271204,8.020419793660796,0.03453600511320706,1943,-3193.1276052471485,Colombia,17,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-6.309921009751537,3.2364791144338634,-0.4804756403177214,0.565786007960917,11.793023250338148,0.14903506376236544,182,-225.379738299805,Costa Rica,7,2018,2024,Klebsiella pneumoniae,Cefepime,2016
1.8766528858466573,0.3338141529808844,0.11995984243278146,0.06329428752120925,9.057101684243182,0.04719082901499371,1079,-1858.0912175645865,Croatia,15,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-0.7482652694427726,0.25127428141135744,-0.10189697437767833,0.05907203407843248,8.172304324984774,0.03734496987537591,1542,-2701.708489225238,Czech Republic,17,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-9.52174054570833,0.8337991424000084,-0.18221972709504455,0.10945247796010439,7.512860697492662,0.08788504870597014,659,-553.0966646869881,Denmark,17,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-5.66054623895452,2.054231775798342,0.46092342523633345,0.3665005954596548,8.438505952831997,0.10236543869790869,200,-344.56488020019134,Dominican Republic,7,2018,2024,Klebsiella pneumoniae,Cefepime,2016
-17.425693653782645,4.820998348544532,-0.5050830230472612,0.3113614070508361,10.478764365152609,0.27689103654375746,191,-77.9765352969808,Finland,13,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-5.300696256547008,0.22343747055437957,-0.009329452059633243,0.03610899039477649,9.352094021619594,0.02678828562556116,4630,-6233.565438510334,France,17,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-9.218968594646732,0.38176938792960596,-0.15216246688055096,0.049865795607961776,10.36684207250119,0.035523527869754046,3982,-4068.324732032395,Germany,17,2008,2024,Klebsiella pneumoniae,Cefepime,2016
3.6313212088657627,0.3604430822730593,0.4617013476472459,0.0832455099897011,12.26731962212654,0.047066753947697534,1656,-2440.2422290867016,Greece,17,2008,2024,Klebsiella pneumoniae,Cefepime,2016
2.8009316202068284,0.3461769563405103,-0.14998984128474574,0.06217853657139266,8.042487794016878,0.053794115586191384,732,-1309.453175236342,Guatemala,13,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-10.453268806730915,1.4666224217899437,-0.2549083466674497,0.20825076478144205,8.802738255725652,0.12866854950649598,340,-275.3457462485393,Hong Kong,10,2010,2021,Klebsiella pneumoniae,Cefepime,2016
-3.0430509545279567,0.4263155887603276,0.07055161220350441,0.08503596515976636,11.713400145238111,0.050603030220163665,1313,-1971.6573240893426,Hungary,16,2008,2024,Klebsiella pneumoniae,Cefepime,2016
6.592643907104155,0.6856283071642553,0.45127417001196934,0.12001523060520876,16.323950571253317,0.0404374229063839,3062,-3975.780233344387,India,11,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-7.110610662667259,0.6819971495148478,-0.24694804623626665,0.08925243482568633,8.953122677614454,0.0749955329415344,704,-805.8727455308294,Ireland,17,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-1.3284588635771186,0.2416933728872662,-0.07224011168623232,0.047149568450254906,8.654800605322057,0.03619597963387103,1837,-3082.386703968026,Israel,16,2008,2024,Klebsiella pneumoniae,Cefepime,2016
1.0969161423588916,0.22114949871086723,0.17101450290843193,0.04776888952788147,14.079774045589424,0.0281315401893052,5457,-7736.217680127079,Italy,17,2008,2024,Klebsiella pneumoniae,Cefepime,2016
2.645001453856114,1.2157032977485975,-0.1054944656963568,0.1944318585118598,3.6923451584436027,0.06919520890146696,184,-409.87438861479615,Ivory Coast,5,2020,2024,Klebsiella pneumoniae,Cefepime,2016
-11.169054385119226,1.0171518824580275,0.08451772647805769,0.13527872871943444,8.357445352266367,0.09063335872168543,684,-540.1797539568915,Japan,13,2012,2024,Klebsiella pneumoniae,Cefepime,2016
0.4673851382665218,0.47500555237655673,0.40237569604488027,0.10143277886025491,7.377098332732735,0.07778735053255707,343,-601.309061227542,Jordan,13,2010,2024,Klebsiella pneumoniae,Cefepime,2016
0.6839339353768883,0.41080634249515496,0.26997693953738083,0.09516682944610275,4.185038270552313,0.0867416833932619,123,-271.4733743062122,Kenya,5,2013,2023,Klebsiella pneumoniae,Cefepime,2016
-5.509062195529868,0.46687341666059373,-0.07910372551004119,0.0823707313508486,11.771507510065513,0.0499577823201401,1494,-2066.0224653465116,"Korea, South",16,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-2.792008617617299,0.37315779752572303,0.3168274354341253,0.08632228518268865,9.7283424439268,0.043781351088243575,1380,-2254.7481225383103,Kuwait,13,2012,2024,Klebsiella pneumoniae,Cefepime,2016
0.13273720806308908,0.9022032215958243,-1.062935567964251,0.20253705439677672,12.578126218627819,0.10976322133117423,309,-442.24931178188103,Latvia,10,2008,2022,Klebsiella pneumoniae,Cefepime,2016
-0.04280839702404315,0.534057394305343,-0.341154302768256,0.09578785325703117,8.46155629830368,0.06722865222258725,485,-848.0127546681273,Lithuania,11,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-5.292091430144843,0.7857717478072431,-0.31527531225978184,0.14050101238720517,14.71630559521538,0.07140018409392153,874,-1170.9509463637999,Malaysia,14,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-0.8088708994909517,0.15420355655430207,0.21087035582821856,0.03114092798151031,7.181518031340528,0.025612222406576974,2965,-5283.397783108352,Mexico,17,2008,2024,Klebsiella pneumoniae,Cefepime,2016
1.0357159654349992,0.42532707299117045,-0.049948351331748526,0.08625014670981979,7.465679311501375,0.05024836983518773,728,-1371.5904332371515,Morocco,13,2011,2024,Klebsiella pneumoniae,Cefepime,2016
-9.981632411287992,0.8426490493472609,0.06734763279230223,0.09865978134266931,7.992255213034304,0.08444657671314719,770,-625.0835861751835,Netherlands,17,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-11.23668950184453,3.5498610933648544,-0.011118298744129047,0.5227324934000737,7.960549631327834,0.15826959512900246,226,-169.5895748415677,New Zealand,6,2019,2024,Klebsiella pneumoniae,Cefepime,2016
2.800421011795958,0.3096898990377805,0.012970216987584847,0.05913728399162643,5.132890407487187,0.03613647736123499,967,-1986.9302100771215,Nigeria,9,2013,2024,Klebsiella pneumoniae,Cefepime,2016
-1.6283624162269317,0.384302335594093,-0.1245336070508871,0.06876590817957615,7.475791082511579,0.05567886313853601,639,-1122.8781228893495,Panama,16,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-3.9936851628203693,0.44689829767334516,-0.20841597306927767,0.10146631735364864,11.775999316315506,0.04847193115496711,1465,-2149.5813465169276,Philippines,13,2012,2024,Klebsiella pneumoniae,Cefepime,2016
3.1142694337571237,0.2813589024153294,-0.052637078866556025,0.05954349574311714,8.894617814332106,0.042594360346356615,1344,-2273.850856353848,Poland,15,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-0.2571844341346963,0.17426434521080983,-0.13109766202839637,0.040757416799457394,7.2611451491273264,0.029021125684799722,2242,-4094.6422320777383,Portugal,17,2008,2024,Klebsiella pneumoniae,Cefepime,2016
3.8969053268509466,2.279507765544561,-1.0732274321786448,0.40803579569852166,8.508426051220919,0.10387717729227736,196,-344.4436594457491,Qatar,6,2019,2024,Klebsiella pneumoniae,Cefepime,2016
2.202433024280748,0.4341183937163747,-0.026826118153516522,0.08267253695466593,12.98766468593241,0.05318343362845684,1266,-1930.9267751290436,Romania,16,2008,2024,Klebsiella pneumoniae,Cefepime,2016
10.31354009625634,0.6476065557174114,-0.026481118060876576,0.18781090998370875,14.378985331310506,0.05729045057906564,1612,-1913.1485173059295,Russia,8,2012,2019,Klebsiella pneumoniae,Cefepime,2016
-0.1456374935399429,0.7578489569222258,-0.48570196162319146,0.19017963166955779,11.162216306210372,0.10498652382205818,303,-463.58729746102017,Saudi Arabia,10,2009,2021,Klebsiella pneumoniae,Cefepime,2016
-11.26652656066858,3.386089304425223,-0.569945908414961,0.42129889604381465,13.359223767337204,0.22290200727408,123,-128.83305979606914,Singapore,5,2008,2018,Klebsiella pneumoniae,Cefepime,2016
-6.607663744790419,1.5510899169402705,-0.30883123455404593,0.16443301945107955,11.354444544353768,0.16455049620912537,161,-199.26322332210668,Slovenia,8,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-0.31073559012179475,0.300498923242735,0.4052130553156597,0.07465054070032338,9.222640625658558,0.04007844421912325,1482,-2561.2385517300486,South Africa,14,2011,2024,Klebsiella pneumoniae,Cefepime,2016
-5.295345656182143,0.19260726085797608,-0.018336973734584386,0.03168541186094696,9.0124998877465,0.023767914194602828,5820,-7772.643122397032,Spain,17,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-11.596449780754384,1.3226369669018712,0.5009988095980464,0.13526134953221938,9.39751697630873,0.109852157992156,561,-393.7205719877005,Sweden,15,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-10.322947038931598,1.1524951254959173,-0.051749071730979576,0.10944087385870717,8.338422632448815,0.10542841316170151,559,-420.20882428067375,Switzerland,17,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-7.982089781280897,0.541762888085493,0.10025798795894954,0.09202686817741484,11.015832574897582,0.04891896939718559,1612,-2043.3636070943953,Taiwan,15,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-2.535786331894179,0.41536097093728414,0.19549313691318876,0.08835768535705373,12.2570183290025,0.04533497188682702,1659,-2530.125747335288,Thailand,16,2008,2024,Klebsiella pneumoniae,Cefepime,2016
0.5297578391304918,0.29852721470417787,0.6401773259775339,0.06575750340012018,9.85646911815315,0.0395692051306881,1716,-2811.3803144073054,Turkey,15,2008,2024,Klebsiella pneumoniae,Cefepime,2016
5.506953662396306,1.8640657789799733,1.0857307403243648,0.36658156166342243,10.688825852266417,0.10074873272762994,420,-488.7635355022388,Ukraine,7,2018,2024,Klebsiella pneumoniae,Cefepime,2016
-7.550571466220079,0.43456431216055974,0.10483389419371282,0.06857509133042605,8.081454137568553,0.04837223550900968,1501,-1739.8925456194531,United Kingdom,17,2008,2024,Klebsiella pneumoniae,Cefepime,2016
-4.541536833092454,0.3832343385102889,0.23171194330745834,0.07450611734634996,9.36064283416021,0.048067980651789945,1276,-1876.3274998439128,Venezuela,17,2008,2024,Klebsiella pneumoniae,Cefepime,2016
2.0902652874636583,0.04796828802056505,-0.00978263304151947,0.010260379413469013,1.8902650269297456,0.019817521550991285,1626,-3170.986174931813,Argentina,17,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.1502742380006976,0.035718647321307674,-0.038241825836693125,0.007649196043234902,1.3520286719415366,0.017357273010906848,1867,-3234.9702423396366,Australia,16,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.3971802864680531,0.08711910668224918,-0.03126158409973539,0.020053975794637247,1.531650746636309,0.035066611902834596,479,-873.8329491088557,Austria,10,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.699154097210048,0.031108198581694866,-0.06494186623177771,0.007236477811633113,1.6449528632081127,0.01377788222487147,3048,-5764.709587517226,Belgium,17,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
2.08718786738178,0.052696568029387804,-0.026288562064882604,0.011193246532802457,1.9526778617418643,0.017442312964939997,2128,-4197.768970754433,Brazil,15,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
2.851550712388516,0.16087787525802963,-0.002392876080127986,0.02418724463267211,2.602665749782235,0.04888869744256796,334,-675.8370325244108,Bulgaria,7,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.5915597879301766,0.03341200705276212,-0.05189200643641112,0.007005541435957707,1.6255840427114698,0.014276872527578793,2762,-5237.537980441055,Canada,17,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
2.5246495250253664,0.05576117328837103,-0.05297917401337615,0.012747945528901843,1.8911379795670948,0.021328945830211696,1418,-2731.1955015953363,Chile,15,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
2.0319884562430306,0.033153321967585095,-0.05844941073856041,0.007019576473454682,1.6758174184535994,0.01165362066975609,4337,-8224.324941657836,China,16,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
2.008046087076841,0.0453170631615509,-0.059775102844916536,0.008921477032040001,1.9166630278135035,0.017771417359287587,1999,-3943.629063687913,Colombia,17,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.1031102600883576,0.2661467972040686,-0.014608491066810706,0.049375903601019094,1.3507660097178829,0.0489959039792577,236,-408.50087856753885,Costa Rica,7,2018,2024,Pseudomonas aeruginosa,Cefepime,2016
2.1572530777812426,0.05492357944538569,-0.07795447125146454,0.010505462071590008,1.6188017119665679,0.021024122642839583,1265,-2396.1450792743167,Croatia,16,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.8713177443952822,0.043208562877409235,-0.05874396436520476,0.010195465886005242,1.6430890690639663,0.01801561103558051,1832,-3437.2846423107303,Czech Republic,17,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
0.9720691918461376,0.050499605566469846,-0.03576778635018067,0.011513728404964932,1.3597455677812176,0.027252924138561205,761,-1320.9277440398378,Denmark,17,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
0.7821836487584375,0.2207702188566409,0.022457157972473885,0.04092060946641787,1.1765688001706218,0.04663698414739431,258,-415.0973644999136,Dominican Republic,7,2018,2024,Pseudomonas aeruginosa,Cefepime,2016
0.8337708545568174,0.058777462040658236,-0.04147878667055071,0.011629686235823888,1.036875571422023,0.03976932330835686,368,-548.0907638795053,Finland,13,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.5089798579476845,0.021215902868887568,-0.04877622534209854,0.004477852682898635,1.5903564389765608,0.009853071151485586,5828,-10921.852733376,France,17,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.3527853624114243,0.02123815004506551,-0.03627579853700307,0.004713156373298038,1.5207495058874851,0.010281360598045672,5389,-9872.738422017268,Germany,17,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
2.076245407033289,0.04814470806475115,0.022086363893668047,0.011421099654499786,1.8606918881329746,0.019667106974877793,1610,-3143.100446840363,Greece,17,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
2.678705176886606,0.08859877181872068,-0.13279001534581578,0.017113062647420543,2.2527100742683004,0.029797456824493883,801,-1609.3322092727471,Guatemala,15,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.4491989932997515,0.10675445262114444,-0.07876512599764302,0.027227990920988456,1.6332655453277212,0.03887905293222941,362,-692.7727344939472,Hong Kong,10,2010,2021,Pseudomonas aeruginosa,Cefepime,2016
1.6766605636670904,0.04282944969693326,-0.042478918095891875,0.009420261106071576,1.5466433492508316,0.019302081438527203,1536,-2829.74941935518,Hungary,16,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
2.279196158925129,0.10199948659960693,-0.004083583444957833,0.018644630702448265,2.5143490223132137,0.01715237644583479,2545,-5266.663251510747,India,11,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.3932004567523615,0.05237734649484547,-0.0516028399891494,0.010588307799103018,1.533677115045435,0.024667374686155596,922,-1701.523008667843,Ireland,17,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.4348640640979544,0.03486086020170004,-0.031449603712714796,0.00718244872633854,1.4947239926229015,0.017092261040612587,1929,-3512.822434070811,Israel,16,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.8430263963370614,0.022586880252007276,-0.07255244181414049,0.004825885682343577,1.6846168455565154,0.010038664848631173,5800,-11061.323420951654,Italy,17,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
2.5468217775824757,1.0734619180194198,-0.1265784795594288,0.1650097228112009,1.9503898917314932,0.07936546696119195,100,-199.8174594445176,Ivory Coast,5,2020,2024,Pseudomonas aeruginosa,Cefepime,2016
1.300753242141884,0.06347708638735623,-0.0023303189749048197,0.01454367014335017,1.4952821927748239,0.022956688761131046,1072,-1951.4302837563662,Japan,13,2012,2024,Pseudomonas aeruginosa,Cefepime,2016
1.7189998136351223,0.10753160532117106,-0.01024076780841885,0.021492193940774597,1.7101216039655498,0.04343053819667133,312,-599.5477217362679,Jordan,13,2010,2024,Pseudomonas aeruginosa,Cefepime,2016
1.7924837274407113,0.18052321735030225,-0.022540440736352953,0.04428469186881526,1.5659441369963631,0.0828462930624212,86,-157.7562423706864,Kenya,5,2013,2023,Pseudomonas aeruginosa,Cefepime,2016
1.9270221439286432,0.054505805603152324,-0.03387455932532758,0.012008387388413809,1.966922337508292,0.019201500449561638,1681,-3369.6608817499364,"Korea, South",16,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.9281036469345343,0.057817939039917776,-0.06702169546874878,0.014323052946190728,1.7492279075706119,0.020955755237133427,1413,-2693.3559133921353,Kuwait,14,2011,2024,Pseudomonas aeruginosa,Cefepime,2016
1.8417554558384832,0.11818148388605466,-0.009375692476114358,0.024049391984171213,1.9489700483146393,0.040766622198636214,351,-714.2220414801579,Latvia,10,2008,2022,Pseudomonas aeruginosa,Cefepime,2016
1.7074416121167266,0.08325123194347259,-0.08688924539565865,0.015795846179462877,1.5155400989048673,0.03103218665589504,568,-1047.9484952964835,Lithuania,11,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.4834905714306983,0.07133699203820669,-0.04128216240754499,0.014300127059996887,1.6092449730796932,0.02594320530817505,865,-1621.4115963094782,Malaysia,14,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
2.0472039378227262,0.03826495743092873,-0.052535293189121625,0.007924189506919022,2.0527344784783197,0.01485661867509823,3028,-6025.85666177315,Mexico,16,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.9910882315320593,0.10622322182088847,-0.030436318048051903,0.022145617662176046,1.9844819131445899,0.028629124656355486,757,-1526.7707821111208,Morocco,14,2011,2024,Pseudomonas aeruginosa,Cefepime,2016
0.9567154833553995,0.05194114030356357,-0.002554053765766065,0.012439933079312205,1.4505132321708643,0.026434204297649047,816,-1460.3447596834305,Netherlands,17,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
0.8049284230808434,0.26760704477181735,-0.014743269954741933,0.04591880959546694,1.2050116219541596,0.03854159402773149,375,-612.1011033341729,New Zealand,6,2019,2024,Pseudomonas aeruginosa,Cefepime,2016
2.0848667160722423,0.1836577510490844,0.09395241738377645,0.035779192183144556,2.35476953233399,0.0352618601448844,582,-1182.3462216283024,Nigeria,9,2013,2024,Pseudomonas aeruginosa,Cefepime,2016
1.675057386848813,0.07962491123954801,-0.07606386177260506,0.015225496537971074,1.6590144531686464,0.031094698729018162,619,-1169.4015236169585,Panama,16,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.6317170668165586,0.05562039834602715,-0.03440808895711845,0.013130622830446314,1.6693966284320163,0.020214392177232123,1479,-2784.93054253264,Philippines,13,2012,2024,Pseudomonas aeruginosa,Cefepime,2016
1.8806174551323258,0.04588031011654693,-0.05563095268829486,0.01010849427774824,1.6789080979761846,0.019718046468566435,1492,-2844.910430340148,Poland,15,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.6991459783871568,0.036896710951385296,-0.07197753291774411,0.008876539406340337,1.6457635752219477,0.01631015505295519,2188,-4133.489979935451,Portugal,17,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
2.1466706625687153,0.44956807124826614,0.07363060061971383,0.08224842917266917,1.8606014998928229,0.05459422323298004,205,-402.05222036849284,Qatar,6,2019,2024,Pseudomonas aeruginosa,Cefepime,2016
3.0811267978547545,0.08779093579295712,-0.06769844259728833,0.016663153601621624,2.6865833241845993,0.02667747394257551,1201,-2368.1608012173165,Romania,17,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
2.473764945769777,0.06397867971034363,0.026380736065049763,0.0277151016073385,2.136653658425097,0.024132782291362512,1219,-2376.5696282740673,Russia,8,2012,2019,Pseudomonas aeruginosa,Cefepime,2016
1.7736410029622909,0.115870363326113,-0.11751126355337993,0.029013263428327867,1.8894812161652228,0.04766446890126445,277,-545.4450825630875,Saudi Arabia,10,2009,2021,Pseudomonas aeruginosa,Cefepime,2016
1.5434738839689954,0.25216948925575,-0.11819886009457323,0.04576779521334482,1.857641894231415,0.07523264553113301,108,-212.4499461996,Singapore,5,2008,2018,Pseudomonas aeruginosa,Cefepime,2016
1.6050870226042093,0.08604377367054283,-0.06262971790450886,0.013224553179536913,1.3571260739400501,0.044003931123817994,284,-495.2764196376306,Slovenia,8,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.5213040103712034,0.04996894383764429,-0.0281748890429566,0.012526153674762055,1.6007884958644751,0.019410922811369268,1534,-2868.6079151068966,South Africa,14,2011,2024,Pseudomonas aeruginosa,Cefepime,2016
1.611516005596055,0.020244236072006483,-0.03289581244644976,0.004384359206967714,1.6391050857994944,0.009155760624592318,6809,-12909.477365207555,Spain,17,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.186280100892858,0.056344081065459815,-0.014637732035230376,0.011183957119356509,1.4062107814240397,0.028793952460265834,673,-1191.3903325949177,Sweden,15,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.138233203385428,0.05489292555587854,-0.013668795071246517,0.011338341393148575,1.44917283974696,0.02652729426321328,795,-1426.6652954533993,Switzerland,17,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.4359067004415749,0.048702383869124156,0.009693933339018253,0.0109488054694889,1.5136159918214929,0.01797278389833543,1745,-3196.9197760065854,Taiwan,14,2009,2024,Pseudomonas aeruginosa,Cefepime,2016
2.0498000343159486,0.06300117643135264,-0.04744223855861301,0.014197692835364506,2.0786243426095803,0.020072513629657538,1691,-3366.3656105562836,Thailand,16,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.9717381571232844,0.05177779924559717,-0.006679006402833583,0.010885116992426044,1.8361626170134522,0.019213638691251058,1660,-3241.465623552959,Turkey,15,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
2.908413726030283,0.4084020924057069,0.3334253551520626,0.08329154223163794,2.7142454753407743,0.04875364532084417,469,-789.4350765313563,Ukraine,7,2018,2024,Pseudomonas aeruginosa,Cefepime,2016
1.0925501182710797,0.03535482591659015,-0.017568270676823622,0.008361103454727814,1.3821598330213904,0.01700208196469742,1945,-3408.468030559623,United Kingdom,17,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
1.9739371432844801,0.05379944335329436,-0.04735143585322356,0.01271037293834073,1.8464944025200662,0.021666283582292285,1284,-2520.6561253130835,Venezuela,17,2008,2024,Pseudomonas aeruginosa,Cefepime,2016
-4.046381117247158,0.03229448908775249,0.03707039068462895,0.00917330799617556,1.074397928187193,0.022204440035453892,1246,-2558.153683083159,Argentina,13,2012,2024,Escherichia coli,Ceftazidime avibactam,2018
-4.0233038725548385,0.026873801436779303,0.0038065771576673854,0.007408255371666656,1.003580405965461,0.020265670480842025,1526,-3567.936941123712,Australia,13,2012,2024,Escherichia coli,Ceftazidime avibactam,2018
-3.9374614591138997,0.09404050274618134,0.07577717022391989,0.021200557858622585,1.1484914683733072,0.038740358182253805,416,-645.8030772025749,Austria,6,2012,2024,Escherichia coli,Ceftazidime avibactam,2018
